# norm1   norm2  g21_pred   casA_pred   g21_diff   casA_diff   g21_chisq   casA_chisq
0.8 0.87 0.071749 0.003095 -0.8674 -0.9008 228.4198 0.0197
0.8 0.88 0.065776 0.002847 -0.8784 -0.9088 234.2717 0.0201
0.8 0.89 0.059803 0.002598 -0.8895 -0.9167 240.1976 0.0204
0.8 0.9 0.05383 0.002349 -0.9005 -0.9247 246.1976 0.0208
0.8 0.91 0.047857 0.0021 -0.9115 -0.9327 252.2715 0.0212
0.8 0.92 0.041884 0.001852 -0.9226 -0.9407 258.4195 0.0215
0.8 0.93 0.035912 0.001603 -0.9336 -0.9486 264.6415 0.0219
0.8 0.94 0.029939 0.001354 -0.9447 -0.9566 270.9374 0.0223
0.8 0.95 0.023966 0.001105 -0.9557 -0.9646 277.3074 0.0226
0.8 0.96 0.017993 0.000857 -0.9667 -0.9725 283.7515 0.023
0.8 0.97 0.01202 0.000608 -0.9778 -0.9805 290.2695 0.0234
0.8 0.98 0.006047 0.000359 -0.9888 -0.9885 296.8615 0.0238
0.8 0.99 999 999 999 999 999 999
0.81 0.0 0.591269 0.024731 0.0929 -0.2073 2.6214 0.001
0.81 0.01 0.585296 0.024482 0.0819 -0.2153 2.0354 0.0011
0.81 0.02 0.579323 0.024234 0.0708 -0.2233 1.5235 0.0012
0.81 0.03 0.573351 0.023985 0.0598 -0.2313 1.0856 0.0013
0.81 0.04 0.567378 0.023736 0.0488 -0.2392 0.7218 0.0014
0.81 0.05 0.561405 0.023488 0.0377 -0.2472 0.4319 0.0015
0.81 0.06 0.555432 0.023239 0.0267 -0.2552 0.2161 0.0016
0.81 0.07 0.549459 0.02299 0.0156 -0.2631 0.0742 0.0017
0.81 0.08 0.543486 0.022741 0.0046 -0.2711 0.0064 0.0018
0.81 0.09 0.537513 0.022493 -0.0064 -0.2791 0.0126 0.0019
0.81 0.1 0.53154 0.022244 -0.0175 -0.2871 0.0928 0.002
0.81 0.11 0.525568 0.021995 -0.0285 -0.295 0.2471 0.0021
0.81 0.12 0.519595 0.021746 -0.0396 -0.303 0.4753 0.0022
0.81 0.13 0.513622 0.021498 -0.0506 -0.311 0.7776 0.0024
0.81 0.14 0.507649 0.021249 -0.0616 -0.3189 1.1538 0.0025
0.81 0.15 0.501676 0.021 -0.0727 -0.3269 1.6041 0.0026
0.81 0.16 0.495703 0.020751 -0.0837 -0.3349 2.1284 0.0027
0.81 0.17 0.48973 0.020503 -0.0948 -0.3429 2.7267 0.0029
0.81 0.18 0.483757 0.020254 -0.1058 -0.3508 3.3991 0.003
0.81 0.19 0.477785 0.020005 -0.1168 -0.3588 4.1454 0.0031
0.81 0.2 0.471812 0.019756 -0.1279 -0.3668 4.9658 0.0033
0.81 0.21 0.465839 0.019508 -0.1389 -0.3748 5.8602 0.0034
0.81 0.22 0.459866 0.019259 -0.15 -0.3827 6.8286 0.0036
0.81 0.23 0.453893 0.01901 -0.161 -0.3907 7.871 0.0037
0.81 0.24 0.44792 0.018761 -0.1721 -0.3987 8.9874 0.0039
0.81 0.25 0.441947 0.018513 -0.1831 -0.4066 10.1778 0.004
0.81 0.26 0.435974 0.018264 -0.1941 -0.4146 11.4423 0.0042
0.81 0.27 0.430002 0.018015 -0.2052 -0.4226 12.7808 0.0043
0.81 0.28 0.424029 0.017766 -0.2162 -0.4306 14.1932 0.0045
0.81 0.29 0.418056 0.017518 -0.2273 -0.4385 15.6797 0.0047
0.81 0.3 0.412083 0.017269 -0.2383 -0.4465 17.2403 0.0049
0.81 0.31 0.40611 0.01702 -0.2493 -0.4545 18.8748 0.005
0.81 0.32 0.400137 0.016772 -0.2604 -0.4625 20.5833 0.0052
0.81 0.33 0.394164 0.016523 -0.2714 -0.4704 22.3659 0.0054
0.81 0.34 0.388191 0.016274 -0.2825 -0.4784 24.2225 0.0056
0.81 0.35 0.382219 0.016025 -0.2935 -0.4864 26.1531 0.0058
0.81 0.36 0.376246 0.015777 -0.3045 -0.4943 28.1577 0.0059
0.81 0.37 0.370273 0.015528 -0.3156 -0.5023 30.2363 0.0061
0.81 0.38 0.3643 0.015279 -0.3266 -0.5103 32.3889 0.0063
0.81 0.39 0.358327 0.01503 -0.3377 -0.5183 34.6155 0.0065
0.81 0.4 0.352354 0.014782 -0.3487 -0.5262 36.9162 0.0067
0.81 0.41 0.346381 0.014533 -0.3597 -0.5342 39.2909 0.0069
0.81 0.42 0.340408 0.014284 -0.3708 -0.5422 41.7396 0.0072
0.81 0.43 0.334436 0.014035 -0.3818 -0.5501 44.2623 0.0074
0.81 0.44 0.328463 0.013787 -0.3929 -0.5581 46.859 0.0076
0.81 0.45 0.32249 0.013538 -0.4039 -0.5661 49.5297 0.0078
0.81 0.46 0.316517 0.013289 -0.4149 -0.5741 52.2745 0.008
0.81 0.47 0.310544 0.01304 -0.426 -0.582 55.0933 0.0082
0.81 0.48 0.304571 0.012792 -0.437 -0.59 57.9861 0.0085
0.81 0.49 0.298598 0.012543 -0.4481 -0.598 60.9529 0.0087
0.81 0.5 0.292626 0.012294 -0.4591 -0.606 63.9937 0.0089
0.81 0.51 0.286653 0.012045 -0.4701 -0.6139 67.1085 0.0092
0.81 0.52 0.28068 0.011797 -0.4812 -0.6219 70.2973 0.0094
0.81 0.53 0.274707 0.011548 -0.4922 -0.6299 73.5602 0.0097
0.81 0.54 0.268734 0.011299 -0.5033 -0.6378 76.8971 0.0099
0.81 0.55 0.262761 0.011051 -0.5143 -0.6458 80.308 0.0101
0.81 0.56 0.256788 0.010802 -0.5253 -0.6538 83.7929 0.0104
0.81 0.57 0.250815 0.010553 -0.5364 -0.6618 87.3518 0.0107
0.81 0.58 0.244843 0.010304 -0.5474 -0.6697 90.9847 0.0109
0.81 0.59 0.23887 0.010056 -0.5585 -0.6777 94.6917 0.0112
0.81 0.6 0.232897 0.009807 -0.5695 -0.6857 98.4726 0.0114
0.81 0.61 0.226924 0.009558 -0.5805 -0.6937 102.3276 0.0117
0.81 0.62 0.220951 0.009309 -0.5916 -0.7016 106.2566 0.012
0.81 0.63 0.214978 0.009061 -0.6026 -0.7096 110.2596 0.0122
0.81 0.64 0.209005 0.008812 -0.6137 -0.7176 114.3366 0.0125
0.81 0.65 0.203032 0.008563 -0.6247 -0.7255 118.4876 0.0128
0.81 0.66 0.19706 0.008314 -0.6357 -0.7335 122.7127 0.0131
0.81 0.67 0.191087 0.008066 -0.6468 -0.7415 127.0118 0.0134
0.81 0.68 0.185114 0.007817 -0.6578 -0.7495 131.3848 0.0137
0.81 0.69 0.179141 0.007568 -0.6689 -0.7574 135.8319 0.014
0.81 0.7 0.173168 0.007319 -0.6799 -0.7654 140.3531 0.0143
0.81 0.71 0.167195 0.007071 -0.691 -0.7734 144.9482 0.0146
0.81 0.72 0.161222 0.006822 -0.702 -0.7813 149.6173 0.0149
0.81 0.73 0.155249 0.006573 -0.713 -0.7893 154.3605 0.0152
0.81 0.74 0.149277 0.006324 -0.7241 -0.7973 159.1777 0.0155
0.81 0.75 0.143304 0.006076 -0.7351 -0.8053 164.0688 0.0158
0.81 0.76 0.137331 0.005827 -0.7462 -0.8132 169.034 0.0161
0.81 0.77 0.131358 0.005578 -0.7572 -0.8212 174.0733 0.0164
0.81 0.78 0.125385 0.005329 -0.7682 -0.8292 179.1865 0.0167
0.81 0.79 0.119412 0.005081 -0.7793 -0.8372 184.3737 0.017
0.81 0.8 0.113439 0.004832 -0.7903 -0.8451 189.635 0.0174
0.81 0.81 0.107466 0.004583 -0.8014 -0.8531 194.9703 0.0177
0.81 0.82 0.101494 0.004335 -0.8124 -0.8611 200.3796 0.018
0.81 0.83 0.095521 0.004086 -0.8234 -0.869 205.8629 0.0184
0.81 0.84 0.089548 0.003837 -0.8345 -0.877 211.4202 0.0187
0.81 0.85 0.083575 0.003588 -0.8455 -0.885 217.0515 0.0191
0.81 0.86 0.077602 0.00334 -0.8566 -0.893 222.7569 0.0194
0.81 0.87 0.071629 0.003091 -0.8676 -0.9009 228.5362 0.0197
0.81 0.88 0.065656 0.002842 -0.8786 -0.9089 234.3896 0.0201
0.81 0.89 0.059683 0.002593 -0.8897 -0.9169 240.317 0.0205
0.81 0.9 0.053711 0.002345 -0.9007 -0.9249 246.3184 0.0208
0.81 0.91 0.047738 0.002096 -0.9118 -0.9328 252.3939 0.0212
0.81 0.92 0.041765 0.001847 -0.9228 -0.9408 258.5433 0.0215
0.81 0.93 0.035792 0.001598 -0.9338 -0.9488 264.7668 0.0219
0.81 0.94 0.029819 0.00135 -0.9449 -0.9567 271.0642 0.0223
0.81 0.95 0.023846 0.001101 -0.9559 -0.9647 277.4357 0.0226
0.81 0.96 0.017873 0.000852 -0.967 -0.9727 283.8812 0.023
0.81 0.97 0.0119 0.000603 -0.978 -0.9807 290.4007 0.0234
0.81 0.98 0.005928 0.000355 -0.989 -0.9886 296.9943 0.0238
0.81 0.99 999 999 999 999 999 999
0.82 0.0 0.59115 0.024727 0.0927 -0.2075 2.6089 0.001
0.82 0.01 0.585177 0.024478 0.0817 -0.2154 2.0245 0.0011
0.82 0.02 0.579204 0.024229 0.0706 -0.2234 1.514 0.0012
0.82 0.03 0.573231 0.023981 0.0596 -0.2314 1.0776 0.0013
0.82 0.04 0.567258 0.023732 0.0485 -0.2394 0.7152 0.0014
0.82 0.05 0.561285 0.023483 0.0375 -0.2473 0.4269 0.0015
0.82 0.06 0.555312 0.023234 0.0265 -0.2553 0.2125 0.0016
0.82 0.07 0.549339 0.022986 0.0154 -0.2633 0.0721 0.0017
0.82 0.08 0.543367 0.022737 0.0044 -0.2713 0.0058 0.0018
0.82 0.09 0.537394 0.022488 -0.0067 -0.2792 0.0135 0.0019
0.82 0.1 0.531421 0.022239 -0.0177 -0.2872 0.0952 0.002
0.82 0.11 0.525448 0.021991 -0.0287 -0.2952 0.2509 0.0021
0.82 0.12 0.519475 0.021742 -0.0398 -0.3031 0.4806 0.0022
0.82 0.13 0.513502 0.021493 -0.0508 -0.3111 0.7844 0.0024
0.82 0.14 0.507529 0.021244 -0.0619 -0.3191 1.1621 0.0025
0.82 0.15 0.501556 0.020996 -0.0729 -0.3271 1.6139 0.0026
0.82 0.16 0.495584 0.020747 -0.0839 -0.335 2.1397 0.0027
0.82 0.17 0.489611 0.020498 -0.095 -0.343 2.7395 0.0029
0.82 0.18 0.483638 0.020249 -0.106 -0.351 3.4133 0.003
0.82 0.19 0.477665 0.020001 -0.1171 -0.359 4.1611 0.0031
0.82 0.2 0.471692 0.019752 -0.1281 -0.3669 4.983 0.0033
0.82 0.21 0.465719 0.019503 -0.1392 -0.3749 5.8788 0.0034
0.82 0.22 0.459746 0.019254 -0.1502 -0.3829 6.8487 0.0036
0.82 0.23 0.453774 0.019006 -0.1612 -0.3908 7.8926 0.0037
0.82 0.24 0.447801 0.018757 -0.1723 -0.3988 9.0105 0.0039
0.82 0.25 0.441828 0.018508 -0.1833 -0.4068 10.2024 0.004
0.82 0.26 0.435855 0.018259 -0.1944 -0.4148 11.4684 0.0042
0.82 0.27 0.429882 0.018011 -0.2054 -0.4227 12.8083 0.0043
0.82 0.28 0.423909 0.017762 -0.2164 -0.4307 14.2223 0.0045
0.82 0.29 0.417936 0.017513 -0.2275 -0.4387 15.7102 0.0047
0.82 0.3 0.411963 0.017265 -0.2385 -0.4466 17.2722 0.0049
0.82 0.31 0.405991 0.017016 -0.2496 -0.4546 18.9083 0.005
0.82 0.32 0.400018 0.016767 -0.2606 -0.4626 20.6183 0.0052
0.82 0.33 0.394045 0.016518 -0.2716 -0.4706 22.4023 0.0054
0.82 0.34 0.388072 0.01627 -0.2827 -0.4785 24.2604 0.0056
0.82 0.35 0.382099 0.016021 -0.2937 -0.4865 26.1924 0.0058
0.82 0.36 0.376126 0.015772 -0.3048 -0.4945 28.1985 0.0059
0.82 0.37 0.370153 0.015523 -0.3158 -0.5025 30.2786 0.0061
0.82 0.38 0.36418 0.015275 -0.3268 -0.5104 32.4327 0.0063
0.82 0.39 0.358208 0.015026 -0.3379 -0.5184 34.6609 0.0065
0.82 0.4 0.352235 0.014777 -0.3489 -0.5264 36.963 0.0067
0.82 0.41 0.346262 0.014528 -0.36 -0.5343 39.3392 0.0069
0.82 0.42 0.340289 0.01428 -0.371 -0.5423 41.7893 0.0072
0.82 0.43 0.334316 0.014031 -0.382 -0.5503 44.3135 0.0074
0.82 0.44 0.328343 0.013782 -0.3931 -0.5583 46.9118 0.0076
0.82 0.45 0.32237 0.013533 -0.4041 -0.5662 49.584 0.0078
0.82 0.46 0.316397 0.013285 -0.4152 -0.5742 52.3302 0.008
0.82 0.47 0.310425 0.013036 -0.4262 -0.5822 55.1504 0.0082
0.82 0.48 0.304452 0.012787 -0.4372 -0.5902 58.0447 0.0085
0.82 0.49 0.298479 0.012538 -0.4483 -0.5981 61.013 0.0087
0.82 0.5 0.292506 0.01229 -0.4593 -0.6061 64.0553 0.0089
0.82 0.51 0.286533 0.012041 -0.4704 -0.6141 67.1716 0.0092
0.82 0.52 0.28056 0.011792 -0.4814 -0.622 70.3619 0.0094
0.82 0.53 0.274587 0.011544 -0.4924 -0.63 73.6263 0.0097
0.82 0.54 0.268614 0.011295 -0.5035 -0.638 76.9646 0.0099
0.82 0.55 0.262642 0.011046 -0.5145 -0.646 80.377 0.0102
0.82 0.56 0.256669 0.010797 -0.5256 -0.6539 83.8634 0.0104
0.82 0.57 0.250696 0.010549 -0.5366 -0.6619 87.4238 0.0107
0.82 0.58 0.244723 0.0103 -0.5476 -0.6699 91.0582 0.0109
0.82 0.59 0.23875 0.010051 -0.5587 -0.6779 94.7666 0.0112
0.82 0.6 0.232777 0.009802 -0.5697 -0.6858 98.549 0.0114
0.82 0.61 0.226804 0.009554 -0.5808 -0.6938 102.4055 0.0117
0.82 0.62 0.220831 0.009305 -0.5918 -0.7018 106.336 0.012
0.82 0.63 0.214859 0.009056 -0.6028 -0.7097 110.3405 0.0123
0.82 0.64 0.208886 0.008807 -0.6139 -0.7177 114.419 0.0125
0.82 0.65 0.202913 0.008559 -0.6249 -0.7257 118.5715 0.0128
0.82 0.66 0.19694 0.00831 -0.636 -0.7337 122.798 0.0131
0.82 0.67 0.190967 0.008061 -0.647 -0.7416 127.0986 0.0134
0.82 0.68 0.184994 0.007812 -0.6581 -0.7496 131.4731 0.0137
0.82 0.69 0.179021 0.007564 -0.6691 -0.7576 135.9217 0.014
0.82 0.7 0.173048 0.007315 -0.6801 -0.7655 140.4443 0.0143
0.82 0.71 0.167076 0.007066 -0.6912 -0.7735 145.0409 0.0146
0.82 0.72 0.161103 0.006817 -0.7022 -0.7815 149.7115 0.0149
0.82 0.73 0.15513 0.006569 -0.7133 -0.7895 154.4562 0.0152
0.82 0.74 0.149157 0.00632 -0.7243 -0.7974 159.2748 0.0155
0.82 0.75 0.143184 0.006071 -0.7353 -0.8054 164.1675 0.0158
0.82 0.76 0.137211 0.005822 -0.7464 -0.8134 169.1342 0.0161
0.82 0.77 0.131238 0.005574 -0.7574 -0.8214 174.1749 0.0164
0.82 0.78 0.125266 0.005325 -0.7685 -0.8293 179.2896 0.0167
0.82 0.79 0.119293 0.005076 -0.7795 -0.8373 184.4783 0.0171
0.82 0.8 0.11332 0.004828 -0.7905 -0.8453 189.7411 0.0174
0.82 0.81 0.107347 0.004579 -0.8016 -0.8532 195.0778 0.0177
0.82 0.82 0.101374 0.00433 -0.8126 -0.8612 200.4886 0.018
0.82 0.83 0.095401 0.004081 -0.8237 -0.8692 205.9734 0.0184
0.82 0.84 0.089428 0.003833 -0.8347 -0.8772 211.5322 0.0187
0.82 0.85 0.083455 0.003584 -0.8457 -0.8851 217.165 0.0191
0.82 0.86 0.077483 0.003335 -0.8568 -0.8931 222.8718 0.0194
0.82 0.87 0.07151 0.003086 -0.8678 -0.9011 228.6527 0.0198
0.82 0.88 0.065537 0.002838 -0.8789 -0.9091 234.5075 0.0201
0.82 0.89 0.059564 0.002589 -0.8899 -0.917 240.4364 0.0205
0.82 0.9 0.053591 0.00234 -0.9009 -0.925 246.4393 0.0208
0.82 0.91 0.047618 0.002091 -0.912 -0.933 252.5162 0.0212
0.82 0.92 0.041645 0.001843 -0.923 -0.9409 258.6671 0.0215
0.82 0.93 0.035672 0.001594 -0.9341 -0.9489 264.8921 0.0219
0.82 0.94 0.0297 0.001345 -0.9451 -0.9569 271.191 0.0223
0.82 0.95 0.023727 0.001096 -0.9561 -0.9649 277.564 0.0226
0.82 0.96 0.017754 0.000848 -0.9672 -0.9728 284.011 0.023
0.82 0.97 0.011781 0.000599 -0.9782 -0.9808 290.532 0.0234
0.82 0.98 0.005808 0.00035 -0.9893 -0.9888 297.127 0.0238
0.82 0.99 999 999 999 999 999 999
0.83 0.0 0.59103 0.024722 0.0925 -0.2076 2.5965 0.001
0.83 0.01 0.585057 0.024474 0.0814 -0.2156 2.0135 0.0011
0.83 0.02 0.579084 0.024225 0.0704 -0.2236 1.5046 0.0012
0.83 0.03 0.573111 0.023976 0.0594 -0.2315 1.0696 0.0013
0.83 0.04 0.567139 0.023727 0.0483 -0.2395 0.7087 0.0014
0.83 0.05 0.561166 0.023479 0.0373 -0.2475 0.4218 0.0015
0.83 0.06 0.555193 0.02323 0.0262 -0.2555 0.209 0.0016
0.83 0.07 0.54922 0.022981 0.0152 -0.2634 0.0701 0.0017
0.83 0.08 0.543247 0.022732 0.0042 -0.2714 0.0052 0.0018
0.83 0.09 0.537274 0.022484 -0.0069 -0.2794 0.0144 0.0019
0.83 0.1 0.531301 0.022235 -0.0179 -0.2873 0.0976 0.002
0.83 0.11 0.525328 0.021986 -0.029 -0.2953 0.2548 0.0021
0.83 0.12 0.519356 0.021737 -0.04 -0.3033 0.486 0.0022
0.83 0.13 0.513383 0.021489 -0.051 -0.3113 0.7912 0.0024
0.83 0.14 0.50741 0.02124 -0.0621 -0.3192 1.1704 0.0025
0.83 0.15 0.501437 0.020991 -0.0731 -0.3272 1.6237 0.0026
0.83 0.16 0.495464 0.020742 -0.0842 -0.3352 2.151 0.0027
0.83 0.17 0.489491 0.020494 -0.0952 -0.3432 2.7522 0.0029
0.83 0.18 0.483518 0.020245 -0.1063 -0.3511 3.4275 0.003
0.83 0.19 0.477545 0.019996 -0.1173 -0.3591 4.1768 0.0031
0.83 0.2 0.471573 0.019747 -0.1283 -0.3671 5.0002 0.0033
0.83 0.21 0.4656 0.019499 -0.1394 -0.375 5.8975 0.0034
0.83 0.22 0.459627 0.01925 -0.1504 -0.383 6.8689 0.0036
0.83 0.23 0.453654 0.019001 -0.1615 -0.391 7.9142 0.0037
0.83 0.24 0.447681 0.018752 -0.1725 -0.399 9.0336 0.0039
0.83 0.25 0.441708 0.018504 -0.1835 -0.4069 10.227 0.004
0.83 0.26 0.435735 0.018255 -0.1946 -0.4149 11.4944 0.0042
0.83 0.27 0.429762 0.018006 -0.2056 -0.4229 12.8359 0.0044
0.83 0.28 0.42379 0.017758 -0.2167 -0.4308 14.2513 0.0045
0.83 0.29 0.417817 0.017509 -0.2277 -0.4388 15.7408 0.0047
0.83 0.3 0.411844 0.01726 -0.2387 -0.4468 17.3043 0.0049
0.83 0.31 0.405871 0.017011 -0.2498 -0.4548 18.9418 0.005
0.83 0.32 0.399898 0.016763 -0.2608 -0.4627 20.6533 0.0052
0.83 0.33 0.393925 0.016514 -0.2719 -0.4707 22.4388 0.0054
0.83 0.34 0.387952 0.016265 -0.2829 -0.4787 24.2983 0.0056
0.83 0.35 0.381979 0.016016 -0.2939 -0.4867 26.2319 0.0058
0.83 0.36 0.376007 0.015768 -0.305 -0.4946 28.2394 0.006
0.83 0.37 0.370034 0.015519 -0.316 -0.5026 30.321 0.0061
0.83 0.38 0.364061 0.01527 -0.3271 -0.5106 32.4766 0.0063
0.83 0.39 0.358088 0.015021 -0.3381 -0.5185 34.7062 0.0065
0.83 0.4 0.352115 0.014773 -0.3491 -0.5265 37.0099 0.0067
0.83 0.41 0.346142 0.014524 -0.3602 -0.5345 39.3875 0.007
0.83 0.42 0.340169 0.014275 -0.3712 -0.5425 41.8392 0.0072
0.83 0.43 0.334197 0.014026 -0.3823 -0.5504 44.3648 0.0074
0.83 0.44 0.328224 0.013778 -0.3933 -0.5584 46.9645 0.0076
0.83 0.45 0.322251 0.013529 -0.4043 -0.5664 49.6382 0.0078
0.83 0.46 0.316278 0.01328 -0.4154 -0.5744 52.3859 0.008
0.83 0.47 0.310305 0.013031 -0.4264 -0.5823 55.2077 0.0082
0.83 0.48 0.304332 0.012783 -0.4375 -0.5903 58.1034 0.0085
0.83 0.49 0.298359 0.012534 -0.4485 -0.5983 61.0732 0.0087
0.83 0.5 0.292386 0.012285 -0.4595 -0.6062 64.1169 0.0089
0.83 0.51 0.286414 0.012037 -0.4706 -0.6142 67.2347 0.0092
0.83 0.52 0.280441 0.011788 -0.4816 -0.6222 70.4265 0.0094
0.83 0.53 0.274468 0.011539 -0.4927 -0.6302 73.6924 0.0097
0.83 0.54 0.268495 0.01129 -0.5037 -0.6381 77.0322 0.0099
0.83 0.55 0.262522 0.011042 -0.5147 -0.6461 80.446 0.0102
0.83 0.56 0.256549 0.010793 -0.5258 -0.6541 83.9339 0.0104
0.83 0.57 0.250576 0.010544 -0.5368 -0.662 87.4958 0.0107
0.83 0.58 0.244603 0.010295 -0.5479 -0.67 91.1317 0.0109
0.83 0.59 0.238631 0.010047 -0.5589 -0.678 94.8416 0.0112
0.83 0.6 0.232658 0.009798 -0.5699 -0.686 98.6255 0.0114
0.83 0.61 0.226685 0.009549 -0.581 -0.6939 102.4835 0.0117
0.83 0.62 0.220712 0.0093 -0.592 -0.7019 106.4154 0.012
0.83 0.63 0.214739 0.009052 -0.6031 -0.7099 110.4214 0.0123
0.83 0.64 0.208766 0.008803 -0.6141 -0.7179 114.5014 0.0125
0.83 0.65 0.202793 0.008554 -0.6252 -0.7258 118.6554 0.0128
0.83 0.66 0.19682 0.008305 -0.6362 -0.7338 122.8834 0.0131
0.83 0.67 0.190848 0.008057 -0.6472 -0.7418 127.1854 0.0134
0.83 0.68 0.184875 0.007808 -0.6583 -0.7497 131.5615 0.0137
0.83 0.69 0.178902 0.007559 -0.6693 -0.7577 136.0115 0.014
0.83 0.7 0.172929 0.00731 -0.6804 -0.7657 140.5356 0.0143
0.83 0.71 0.166956 0.007062 -0.6914 -0.7737 145.1337 0.0146
0.83 0.72 0.160983 0.006813 -0.7024 -0.7816 149.8058 0.0149
0.83 0.73 0.15501 0.006564 -0.7135 -0.7896 154.5519 0.0152
0.83 0.74 0.149037 0.006315 -0.7245 -0.7976 159.372 0.0155
0.83 0.75 0.143065 0.006067 -0.7356 -0.8056 164.2662 0.0158
0.83 0.76 0.137092 0.005818 -0.7466 -0.8135 169.2343 0.0161
0.83 0.77 0.131119 0.005569 -0.7576 -0.8215 174.2765 0.0164
0.83 0.78 0.125146 0.005321 -0.7687 -0.8295 179.3927 0.0167
0.83 0.79 0.119173 0.005072 -0.7797 -0.8374 184.5829 0.0171
0.83 0.8 0.1132 0.004823 -0.7908 -0.8454 189.8472 0.0174
0.83 0.81 0.107227 0.004574 -0.8018 -0.8534 195.1854 0.0177
0.83 0.82 0.101254 0.004326 -0.8128 -0.8614 200.5976 0.0181
0.83 0.83 0.095282 0.004077 -0.8239 -0.8693 206.0839 0.0184
0.83 0.84 0.089309 0.003828 -0.8349 -0.8773 211.6442 0.0187
0.83 0.85 0.083336 0.003579 -0.846 -0.8853 217.2785 0.0191
0.83 0.86 0.077363 0.003331 -0.857 -0.8932 222.9868 0.0194
0.83 0.87 0.07139 0.003082 -0.868 -0.9012 228.7691 0.0198
0.83 0.88 0.065417 0.002833 -0.8791 -0.9092 234.6255 0.0201
0.83 0.89 0.059444 0.002584 -0.8901 -0.9172 240.5558 0.0205
0.83 0.9 0.053471 0.002336 -0.9012 -0.9251 246.5602 0.0208
0.83 0.91 0.047499 0.002087 -0.9122 -0.9331 252.6386 0.0212
0.83 0.92 0.041526 0.001838 -0.9232 -0.9411 258.791 0.0215
0.83 0.93 0.035553 0.001589 -0.9343 -0.9491 265.0174 0.0219
0.83 0.94 0.02958 0.001341 -0.9453 -0.957 271.3179 0.0223
0.83 0.95 0.023607 0.001092 -0.9564 -0.965 277.6923 0.0227
0.83 0.96 0.017634 0.000843 -0.9674 -0.973 284.1408 0.023
0.83 0.97 0.011661 0.000594 -0.9784 -0.9809 290.6633 0.0234
0.83 0.98 0.005689 0.000346 -0.9895 -0.9889 297.2597 0.0238
0.83 0.99 999 999 999 999 999 999
0.84 0.0 0.59091 0.024718 0.0923 -0.2078 2.5841 0.0011
0.84 0.01 0.584938 0.024469 0.0812 -0.2157 2.0026 0.0011
0.84 0.02 0.578965 0.02422 0.0702 -0.2237 1.4951 0.0012
0.84 0.03 0.572992 0.023972 0.0591 -0.2317 1.0617 0.0013
0.84 0.04 0.567019 0.023723 0.0481 -0.2397 0.7023 0.0014
0.84 0.05 0.561046 0.023474 0.0371 -0.2476 0.4169 0.0015
0.84 0.06 0.555073 0.023225 0.026 -0.2556 0.2055 0.0016
0.84 0.07 0.5491 0.022977 0.015 -0.2636 0.0681 0.0017
0.84 0.08 0.543127 0.022728 0.0039 -0.2715 0.0047 0.0018
0.84 0.09 0.537155 0.022479 -0.0071 -0.2795 0.0153 0.0019
0.84 0.1 0.531182 0.02223 -0.0181 -0.2875 0.1 0.002
0.84 0.11 0.525209 0.021982 -0.0292 -0.2955 0.2587 0.0021
0.84 0.12 0.519236 0.021733 -0.0402 -0.3034 0.4914 0.0022
0.84 0.13 0.513263 0.021484 -0.0513 -0.3114 0.7981 0.0024
0.84 0.14 0.50729 0.021235 -0.0623 -0.3194 1.1788 0.0025
0.84 0.15 0.501317 0.020987 -0.0734 -0.3274 1.6335 0.0026
0.84 0.16 0.495345 0.020738 -0.0844 -0.3353 2.1623 0.0027
0.84 0.17 0.489372 0.020489 -0.0954 -0.3433 2.765 0.0029
0.84 0.18 0.483399 0.02024 -0.1065 -0.3513 3.4418 0.003
0.84 0.19 0.477426 0.019992 -0.1175 -0.3592 4.1926 0.0031
0.84 0.2 0.471453 0.019743 -0.1286 -0.3672 5.0174 0.0033
0.84 0.21 0.46548 0.019494 -0.1396 -0.3752 5.9162 0.0034
0.84 0.22 0.459507 0.019245 -0.1506 -0.3832 6.8891 0.0036
0.84 0.23 0.453534 0.018997 -0.1617 -0.3911 7.9359 0.0037
0.84 0.24 0.447562 0.018748 -0.1727 -0.3991 9.0568 0.0039
0.84 0.25 0.441589 0.018499 -0.1838 -0.4071 10.2517 0.004
0.84 0.26 0.435616 0.018251 -0.1948 -0.415 11.5206 0.0042
0.84 0.27 0.429643 0.018002 -0.2058 -0.423 12.8635 0.0044
0.84 0.28 0.42367 0.017753 -0.2169 -0.431 14.2804 0.0045
0.84 0.29 0.417697 0.017504 -0.2279 -0.439 15.7714 0.0047
0.84 0.3 0.411724 0.017256 -0.239 -0.4469 17.3363 0.0049
0.84 0.31 0.405751 0.017007 -0.25 -0.4549 18.9753 0.005
0.84 0.32 0.399779 0.016758 -0.261 -0.4629 20.6883 0.0052
0.84 0.33 0.393806 0.016509 -0.2721 -0.4709 22.4753 0.0054
0.84 0.34 0.387833 0.016261 -0.2831 -0.4788 24.3363 0.0056
0.84 0.35 0.38186 0.016012 -0.2942 -0.4868 26.2713 0.0058
0.84 0.36 0.375887 0.015763 -0.3052 -0.4948 28.2804 0.006
0.84 0.37 0.369914 0.015514 -0.3162 -0.5027 30.3634 0.0061
0.84 0.38 0.363941 0.015266 -0.3273 -0.5107 32.5205 0.0063
0.84 0.39 0.357968 0.015017 -0.3383 -0.5187 34.7516 0.0065
0.84 0.4 0.351996 0.014768 -0.3494 -0.5267 37.0567 0.0067
0.84 0.41 0.346023 0.014519 -0.3604 -0.5346 39.4358 0.007
